Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,VEDL,174655,OPTSTK,PE,240,VEDANTA LIMITED,VEDL NOV 240 PE,VEDL30NOV23P240,11/30/2023,2000,0.05
NFO,nse_fo,VEDL,174656,OPTSTK,CE,242.5,VEDANTA LIMITED,VEDL NOV 242.5 CE,VEDL30NOV23C242.5,11/30/2023,2000,0.05
NFO,nse_fo,PIDILITIND,174657,OPTSTK,CE,2100,PIDILITE INDUSTRIES LTD.,PIDILITIND DEC 2100 CE,PIDILITIND28DEC23C2100,12/28/2023,250,0.05
NFO,nse_fo,PIDILITIND,174658,OPTSTK,PE,2100,PIDILITE INDUSTRIES LTD.,PIDILITIND DEC 2100 PE,PIDILITIND28DEC23P2100,12/28/2023,250,0.05
NFO,nse_fo,PIDILITIND,174659,OPTSTK,CE,2120,PIDILITE INDUSTRIES LTD.,PIDILITIND DEC 2120 CE,PIDILITIND28DEC23C2120,12/28/2023,250,0.05
NFO,nse_fo,PIDILITIND,174660,OPTSTK,PE,2120,PIDILITE INDUSTRIES LTD.,PIDILITIND DEC 2120 PE,PIDILITIND28DEC23P2120,12/28/2023,250,0.05
NFO,nse_fo,PIDILITIND,174661,OPTSTK,CE,2140,PIDILITE INDUSTRIES LTD.,PIDILITIND DEC 2140 CE,PIDILITIND28DEC23C2140,12/28/2023,250,0.05
NFO,nse_fo,PIDILITIND,174662,OPTSTK,PE,2140,PIDILITE INDUSTRIES LTD.,PIDILITIND DEC 2140 PE,PIDILITIND28DEC23P2140,12/28/2023,250,0.05
NFO,nse_fo,TORNTPHARM,174724,OPTSTK,CE,1580,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1580 CE,TORNTPHARM25JAN24C1580,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174725,OPTSTK,PE,1580,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1580 PE,TORNTPHARM25JAN24P1580,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174726,OPTSTK,CE,1600,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1600 CE,TORNTPHARM25JAN24C1600,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174727,OPTSTK,PE,1600,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1600 PE,TORNTPHARM25JAN24P1600,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174728,OPTSTK,CE,1620,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1620 CE,TORNTPHARM25JAN24C1620,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174729,OPTSTK,PE,1620,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1620 PE,TORNTPHARM25JAN24P1620,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174730,OPTSTK,CE,1640,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1640 CE,TORNTPHARM25JAN24C1640,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174731,OPTSTK,PE,1640,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1640 PE,TORNTPHARM25JAN24P1640,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174732,OPTSTK,CE,1660,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1660 CE,TORNTPHARM25JAN24C1660,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174733,OPTSTK,PE,1660,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1660 PE,TORNTPHARM25JAN24P1660,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174734,OPTSTK,CE,1680,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1680 CE,TORNTPHARM25JAN24C1680,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174735,OPTSTK,PE,1680,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1680 PE,TORNTPHARM25JAN24P1680,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174736,OPTSTK,CE,1700,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1700 CE,TORNTPHARM25JAN24C1700,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174737,OPTSTK,PE,1700,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1700 PE,TORNTPHARM25JAN24P1700,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174738,OPTSTK,CE,1720,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1720 CE,TORNTPHARM25JAN24C1720,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174739,OPTSTK,PE,1720,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1720 PE,TORNTPHARM25JAN24P1720,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174740,OPTSTK,CE,1740,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1740 CE,TORNTPHARM25JAN24C1740,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174741,OPTSTK,PE,1740,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1740 PE,TORNTPHARM25JAN24P1740,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174742,OPTSTK,CE,1760,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1760 CE,TORNTPHARM25JAN24C1760,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174743,OPTSTK,PE,1760,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1760 PE,TORNTPHARM25JAN24P1760,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174744,OPTSTK,CE,1780,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1780 CE,TORNTPHARM25JAN24C1780,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174745,OPTSTK,PE,1780,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1780 PE,TORNTPHARM25JAN24P1780,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174746,OPTSTK,CE,1800,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1800 CE,TORNTPHARM25JAN24C1800,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174747,OPTSTK,PE,1800,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1800 PE,TORNTPHARM25JAN24P1800,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174748,OPTSTK,CE,1820,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1820 CE,TORNTPHARM25JAN24C1820,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174749,OPTSTK,PE,1820,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1820 PE,TORNTPHARM25JAN24P1820,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174750,OPTSTK,CE,1840,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1840 CE,TORNTPHARM25JAN24C1840,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174751,OPTSTK,PE,1840,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1840 PE,TORNTPHARM25JAN24P1840,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174752,OPTSTK,CE,1860,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1860 CE,TORNTPHARM25JAN24C1860,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174753,OPTSTK,PE,1860,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1860 PE,TORNTPHARM25JAN24P1860,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174754,OPTSTK,CE,1880,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1880 CE,TORNTPHARM25JAN24C1880,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174755,OPTSTK,PE,1880,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1880 PE,TORNTPHARM25JAN24P1880,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174756,OPTSTK,CE,1900,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1900 CE,TORNTPHARM25JAN24C1900,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174757,OPTSTK,PE,1900,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1900 PE,TORNTPHARM25JAN24P1900,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174758,OPTSTK,CE,1920,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1920 CE,TORNTPHARM25JAN24C1920,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174759,OPTSTK,PE,1920,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1920 PE,TORNTPHARM25JAN24P1920,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174760,OPTSTK,CE,1940,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1940 CE,TORNTPHARM25JAN24C1940,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174761,OPTSTK,PE,1940,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1940 PE,TORNTPHARM25JAN24P1940,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174762,OPTSTK,CE,1960,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1960 CE,TORNTPHARM25JAN24C1960,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174763,OPTSTK,PE,1960,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1960 PE,TORNTPHARM25JAN24P1960,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174764,OPTSTK,CE,1980,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1980 CE,TORNTPHARM25JAN24C1980,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174765,OPTSTK,PE,1980,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 1980 PE,TORNTPHARM25JAN24P1980,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174766,OPTSTK,CE,2000,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2000 CE,TORNTPHARM25JAN24C2000,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174767,OPTSTK,PE,2000,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2000 PE,TORNTPHARM25JAN24P2000,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174768,OPTSTK,CE,2020,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2020 CE,TORNTPHARM25JAN24C2020,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174769,OPTSTK,PE,2020,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2020 PE,TORNTPHARM25JAN24P2020,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174770,OPTSTK,CE,2040,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2040 CE,TORNTPHARM25JAN24C2040,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174771,OPTSTK,PE,2040,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2040 PE,TORNTPHARM25JAN24P2040,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174772,OPTSTK,CE,2060,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2060 CE,TORNTPHARM25JAN24C2060,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174773,OPTSTK,PE,2060,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2060 PE,TORNTPHARM25JAN24P2060,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174774,OPTSTK,CE,2080,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2080 CE,TORNTPHARM25JAN24C2080,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174775,OPTSTK,PE,2080,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2080 PE,TORNTPHARM25JAN24P2080,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174776,OPTSTK,CE,2100,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2100 CE,TORNTPHARM25JAN24C2100,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174777,OPTSTK,PE,2100,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2100 PE,TORNTPHARM25JAN24P2100,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174778,OPTSTK,CE,2120,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2120 CE,TORNTPHARM25JAN24C2120,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174779,OPTSTK,PE,2120,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2120 PE,TORNTPHARM25JAN24P2120,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174780,OPTSTK,CE,2140,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2140 CE,TORNTPHARM25JAN24C2140,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174781,OPTSTK,PE,2140,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2140 PE,TORNTPHARM25JAN24P2140,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174782,OPTSTK,CE,2160,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2160 CE,TORNTPHARM25JAN24C2160,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174783,OPTSTK,PE,2160,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2160 PE,TORNTPHARM25JAN24P2160,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174784,OPTSTK,CE,2180,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2180 CE,TORNTPHARM25JAN24C2180,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174785,OPTSTK,PE,2180,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2180 PE,TORNTPHARM25JAN24P2180,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174786,OPTSTK,CE,2200,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2200 CE,TORNTPHARM25JAN24C2200,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174787,OPTSTK,PE,2200,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2200 PE,TORNTPHARM25JAN24P2200,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174788,OPTSTK,CE,2220,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2220 CE,TORNTPHARM25JAN24C2220,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174789,OPTSTK,PE,2220,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2220 PE,TORNTPHARM25JAN24P2220,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174790,OPTSTK,CE,2240,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2240 CE,TORNTPHARM25JAN24C2240,1/25/2024,500,0.05
NFO,nse_fo,TORNTPHARM,174791,OPTSTK,PE,2240,TORRENT PHARMACEUTICALS LTD.,TORNTPHARM JAN24 2240 PE,TORNTPHARM25JAN24P2240,1/25/2024,500,0.05
NFO,nse_fo,PIDILITIND,174825,OPTSTK,CE,2160,PIDILITE INDUSTRIES LTD.,PIDILITIND DEC 2160 CE,PIDILITIND28DEC23C2160,12/28/2023,250,0.05
NFO,nse_fo,PIDILITIND,174826,OPTSTK,PE,2160,PIDILITE INDUSTRIES LTD.,PIDILITIND DEC 2160 PE,PIDILITIND28DEC23P2160,12/28/2023,250,0.05
NFO,nse_fo,TRENT,174886,OPTSTK,CE,1720,TRENT LTD.,TRENT JAN24 1720 CE,TRENT25JAN24C1720,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174887,OPTSTK,PE,1720,TRENT LTD.,TRENT JAN24 1720 PE,TRENT25JAN24P1720,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174888,OPTSTK,CE,1740,TRENT LTD.,TRENT JAN24 1740 CE,TRENT25JAN24C1740,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174889,OPTSTK,PE,1740,TRENT LTD.,TRENT JAN24 1740 PE,TRENT25JAN24P1740,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174890,OPTSTK,CE,1760,TRENT LTD.,TRENT JAN24 1760 CE,TRENT25JAN24C1760,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174891,OPTSTK,PE,1760,TRENT LTD.,TRENT JAN24 1760 PE,TRENT25JAN24P1760,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174892,OPTSTK,CE,1780,TRENT LTD.,TRENT JAN24 1780 CE,TRENT25JAN24C1780,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174893,OPTSTK,PE,1780,TRENT LTD.,TRENT JAN24 1780 PE,TRENT25JAN24P1780,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174894,OPTSTK,CE,1800,TRENT LTD.,TRENT JAN24 1800 CE,TRENT25JAN24C1800,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174895,OPTSTK,PE,1800,TRENT LTD.,TRENT JAN24 1800 PE,TRENT25JAN24P1800,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174896,OPTSTK,CE,1820,TRENT LTD.,TRENT JAN24 1820 CE,TRENT25JAN24C1820,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174897,OPTSTK,PE,1820,TRENT LTD.,TRENT JAN24 1820 PE,TRENT25JAN24P1820,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174898,OPTSTK,CE,1840,TRENT LTD.,TRENT JAN24 1840 CE,TRENT25JAN24C1840,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174899,OPTSTK,PE,1840,TRENT LTD.,TRENT JAN24 1840 PE,TRENT25JAN24P1840,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174900,OPTSTK,CE,1860,TRENT LTD.,TRENT JAN24 1860 CE,TRENT25JAN24C1860,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174901,OPTSTK,PE,1860,TRENT LTD.,TRENT JAN24 1860 PE,TRENT25JAN24P1860,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174902,OPTSTK,CE,1880,TRENT LTD.,TRENT JAN24 1880 CE,TRENT25JAN24C1880,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174903,OPTSTK,PE,1880,TRENT LTD.,TRENT JAN24 1880 PE,TRENT25JAN24P1880,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174904,OPTSTK,CE,1900,TRENT LTD.,TRENT JAN24 1900 CE,TRENT25JAN24C1900,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174905,OPTSTK,PE,1900,TRENT LTD.,TRENT JAN24 1900 PE,TRENT25JAN24P1900,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174906,OPTSTK,CE,1920,TRENT LTD.,TRENT JAN24 1920 CE,TRENT25JAN24C1920,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174907,OPTSTK,PE,1920,TRENT LTD.,TRENT JAN24 1920 PE,TRENT25JAN24P1920,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174908,OPTSTK,CE,1940,TRENT LTD.,TRENT JAN24 1940 CE,TRENT25JAN24C1940,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174909,OPTSTK,PE,1940,TRENT LTD.,TRENT JAN24 1940 PE,TRENT25JAN24P1940,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174910,OPTSTK,CE,1960,TRENT LTD.,TRENT JAN24 1960 CE,TRENT25JAN24C1960,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174911,OPTSTK,PE,1960,TRENT LTD.,TRENT JAN24 1960 PE,TRENT25JAN24P1960,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174912,OPTSTK,CE,1980,TRENT LTD.,TRENT JAN24 1980 CE,TRENT25JAN24C1980,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174913,OPTSTK,PE,1980,TRENT LTD.,TRENT JAN24 1980 PE,TRENT25JAN24P1980,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174914,OPTSTK,CE,2000,TRENT LTD.,TRENT JAN24 2000 CE,TRENT25JAN24C2000,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174915,OPTSTK,PE,2000,TRENT LTD.,TRENT JAN24 2000 PE,TRENT25JAN24P2000,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174916,OPTSTK,CE,2020,TRENT LTD.,TRENT JAN24 2020 CE,TRENT25JAN24C2020,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174917,OPTSTK,PE,2020,TRENT LTD.,TRENT JAN24 2020 PE,TRENT25JAN24P2020,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174918,OPTSTK,CE,2040,TRENT LTD.,TRENT JAN24 2040 CE,TRENT25JAN24C2040,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174919,OPTSTK,PE,2040,TRENT LTD.,TRENT JAN24 2040 PE,TRENT25JAN24P2040,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174920,OPTSTK,CE,2060,TRENT LTD.,TRENT JAN24 2060 CE,TRENT25JAN24C2060,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174921,OPTSTK,PE,2060,TRENT LTD.,TRENT JAN24 2060 PE,TRENT25JAN24P2060,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174922,OPTSTK,CE,2080,TRENT LTD.,TRENT JAN24 2080 CE,TRENT25JAN24C2080,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174923,OPTSTK,PE,2080,TRENT LTD.,TRENT JAN24 2080 PE,TRENT25JAN24P2080,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174924,OPTSTK,CE,2100,TRENT LTD.,TRENT JAN24 2100 CE,TRENT25JAN24C2100,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174925,OPTSTK,PE,2100,TRENT LTD.,TRENT JAN24 2100 PE,TRENT25JAN24P2100,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174926,OPTSTK,CE,2120,TRENT LTD.,TRENT JAN24 2120 CE,TRENT25JAN24C2120,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174927,OPTSTK,PE,2120,TRENT LTD.,TRENT JAN24 2120 PE,TRENT25JAN24P2120,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174928,OPTSTK,CE,2140,TRENT LTD.,TRENT JAN24 2140 CE,TRENT25JAN24C2140,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174929,OPTSTK,PE,2140,TRENT LTD.,TRENT JAN24 2140 PE,TRENT25JAN24P2140,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174930,OPTSTK,CE,2160,TRENT LTD.,TRENT JAN24 2160 CE,TRENT25JAN24C2160,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174931,OPTSTK,PE,2160,TRENT LTD.,TRENT JAN24 2160 PE,TRENT25JAN24P2160,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174932,OPTSTK,CE,2180,TRENT LTD.,TRENT JAN24 2180 CE,TRENT25JAN24C2180,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174933,OPTSTK,PE,2180,TRENT LTD.,TRENT JAN24 2180 PE,TRENT25JAN24P2180,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174934,OPTSTK,CE,2200,TRENT LTD.,TRENT JAN24 2200 CE,TRENT25JAN24C2200,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174935,OPTSTK,PE,2200,TRENT LTD.,TRENT JAN24 2200 PE,TRENT25JAN24P2200,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174936,OPTSTK,CE,2220,TRENT LTD.,TRENT JAN24 2220 CE,TRENT25JAN24C2220,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174937,OPTSTK,PE,2220,TRENT LTD.,TRENT JAN24 2220 PE,TRENT25JAN24P2220,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174938,OPTSTK,CE,2240,TRENT LTD.,TRENT JAN24 2240 CE,TRENT25JAN24C2240,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174939,OPTSTK,PE,2240,TRENT LTD.,TRENT JAN24 2240 PE,TRENT25JAN24P2240,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174940,OPTSTK,CE,2260,TRENT LTD.,TRENT JAN24 2260 CE,TRENT25JAN24C2260,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174941,OPTSTK,PE,2260,TRENT LTD.,TRENT JAN24 2260 PE,TRENT25JAN24P2260,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174942,OPTSTK,CE,2280,TRENT LTD.,TRENT JAN24 2280 CE,TRENT25JAN24C2280,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174943,OPTSTK,PE,2280,TRENT LTD.,TRENT JAN24 2280 PE,TRENT25JAN24P2280,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174944,OPTSTK,CE,2300,TRENT LTD.,TRENT JAN24 2300 CE,TRENT25JAN24C2300,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174945,OPTSTK,PE,2300,TRENT LTD.,TRENT JAN24 2300 PE,TRENT25JAN24P2300,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174946,OPTSTK,CE,2320,TRENT LTD.,TRENT JAN24 2320 CE,TRENT25JAN24C2320,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174947,OPTSTK,PE,2320,TRENT LTD.,TRENT JAN24 2320 PE,TRENT25JAN24P2320,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174948,OPTSTK,CE,2340,TRENT LTD.,TRENT JAN24 2340 CE,TRENT25JAN24C2340,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174949,OPTSTK,PE,2340,TRENT LTD.,TRENT JAN24 2340 PE,TRENT25JAN24P2340,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174950,OPTSTK,CE,2360,TRENT LTD.,TRENT JAN24 2360 CE,TRENT25JAN24C2360,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174951,OPTSTK,PE,2360,TRENT LTD.,TRENT JAN24 2360 PE,TRENT25JAN24P2360,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174952,OPTSTK,CE,2380,TRENT LTD.,TRENT JAN24 2380 CE,TRENT25JAN24C2380,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174953,OPTSTK,PE,2380,TRENT LTD.,TRENT JAN24 2380 PE,TRENT25JAN24P2380,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174954,OPTSTK,CE,2400,TRENT LTD.,TRENT JAN24 2400 CE,TRENT25JAN24C2400,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174955,OPTSTK,PE,2400,TRENT LTD.,TRENT JAN24 2400 PE,TRENT25JAN24P2400,1/25/2024,400,0.05
NFO,nse_fo,TRENT,174956,OPTSTK,CE,2420,TRENT LTD.,TRENT JAN24 2420 CE,TRENT25JAN24C2420,1/25/2024,400,0.05
